text,label
tão lésbica jogava campo minado pra pegar mina,0
sorte fernando pessoa rcosta_expresso ainda ter nascido conseguem imaginar heterónimos serem denunciados twitter,0
fim texto capa colorida branco dava pintar httpstcovzdlsd5gay,0
refugiados muçulmanos flagrados atacando polícia nacional francesa manifestantes anarquistas httpstcosjezgrcrr1,0
preguiça ir dormir,0
es favor vinda refugiados _ lado sim outro httpstconkbuplcedi,1
maconha faz rir mesma faz mãe chorar,0
editorahumanas sexta feira httpstcozyxufakwnr,0
juventude fazendo tal liberdade confundindo libertinagem quanto faz httpstcodw4oz8xpqs,0
morgannavalente vc prova matei alguém ta chamando assassino,0
rt pauloap youtuber cospe boca gato ongs indignam fazem campanha filha deputada pt coloca maconha boca cachorro _,0
confissões homemdeverdade hora banho toma pressa curte água limpa umbigo soca bronha melhor parte,1
porque todas fufas qd novas dizem bi,1
imaginando umas coisas aqui httpstcowp62hfnh72,0
dia portugal httpstcofwpsd4dgav,0
rt homemcis mostrar tetas vai acabar machismo,1
sr pastormalafaia gostaria q lesse humilde desesperada carta httptcovmfpuwaz n quero ir pro inferno q faço c escravos,0
avaliação livro meuamigosecreto feminismo além redes amazonbr obrigada httpstcopxpydcq3db,0
kaikedolin rudyreis vai levar processo httptcosjdpndb9wq,0
revelamse faltamlhes argumentos faltaslhe nível agressividade ofensa registo psocialista httpstcozhenzssm7i,0
rt estadohiramico prova maior feminismo lixo ausencia textao pro islä cobre mulheres cabeça pès _,0
rt reaconaria defender jean wyllys fhc mente esquece mandou cassar bolsonaro chamar ministro ladrão httpstcoqtly4 _,0
actualmente retardado deitou banheira nutela joaquinresponde httpstcojdclqc5zmy,0
tá super legal documentário euvocêtodasnós passando agora canalfutura dá pra acompanhar aqui httpstco3h24xnsmhn,0
basta rj escóriaainda vai causar confusão paulo misscaviar fussballsehr ajulysantos _ httpstcorg9144ssds,0
definição bom balneário httpstconh5olibskt,0
blocoesquerda pontadelança cultura morte quer agora legalizar eutanásia mim defendo vida dignidade esquerdanet,0
rt guiwde editorahumanas aqui httpstcoabvykmv7sp,0
laura muller apresenta loirinha gostosa branco atrás vc,1
mateuspapini alexiatonetti frescura cu dessas nega mov negro,1
psg caetano fala francês,0
entrevista editorahumanas sobre censura oabsp httpstco9xdr4tci0r,0
rt pauloparmm petista bacana petista cana lulanacadeia httpstcohfox7pytb5,0
mih_armstrongl otmar03 va dormir hora criança 15 anos ta camabblock pq nao obrigado,0
isisrsrs tb fazer ne pode matar nooooossa,0
todos desejo santo natal ano 2017 cheio esperança httpstco79kmcqdfwx via youtube,0
tô bem surpresa gringos sabiam caju httpstcoishglhkqs2 via erinchack,0
rt teresa9teixeira últimas 30 fotos galeria devem prints disto paras fufas juro ahahah,1
amigo acredite vc pode cortar pau defesa feminismo assim discurso feministo vai garantir foda hoje,1
smartphone asus zenfone 3 branco 4g tela 52 android_ 60 câm 16mp 32gb r 137619 httpstcoibkhh0vzt2,0
analindamente consigo lembrar campanhas meuamigosecreto meuprimeiroassédio sinto mt lixo humano ver gente falando,0
atentado orlando nao nada ver discursos preconceituosos trump bolsonaro culpa estado islâmico,0
porra agora semana vem celular mulher burra carai,1
comprei espumante pra agradar patroa afinal hoje dia diadamulher httpstcobnc9blzpta,0
jefersonstutz sei oq pensar,0
ovo páscoa petista httpstcorq3rjikhwa,0
burra mulher ilude textinho,1
rt pauloap ter dó traficantes estupradores matando dentro cadeia gente honesta dó vítimas sim,0
capitalismoop eitaaa ultima vez q tomei sp conheço doceria q latinha pra vender q fica longe d onde moro,0
rt pastormalafaia puxa vou perder sono causa tanta calúnia xingamento kkkkkk q debochar desses medíocres kkkkk ñ eme _,0
paneleiro_ aprecio bom humor calma abuses boa vontade,0
karlariane fico feliz sim 15 anos mora santos fiquei tarde toda prourando algo quase existe,0
srdeabo sempre explicação claudeluca_ pedrinhu_tecix editorahumanas meupaiausente joaquinvoltou _ httpstcolw12zo0xl4,0
guerreiroraiz nunca beijou vida,0
pretos criminosos gajas decote sluts bissexuais indecisos refugiados merecem oportunidade vida,1
1613 filha famosa deputada barrada entrada portar drogas menor idade avisamos mãe prometeu processar,0
perguntome fufas comparam cheiro parceira,1
mancham imagem pastor silas malafaia soltam cadeia assassino goleiro bruno brasil,0
dianafigueredoo claraaverbuck dia protesto feminista frente baile funkeu começo pensar s _ httpstcoizrkjsjxcb,0
parabéns secretário tesouro steven mnuchin icymi assita aqui httpstco9nshszr8mr httpstcowcz1lnx6ri,0
icymi declaração conjunta presidente trump primeiro ministro shinzo abe sobre coréia norte httpstcom9w57gooli,0
gabrielplnheiro faço pra passar conteudo,0
rt feministinho meuamigosecreto,0
acho vou gozar esefosseconsigo,0
rt sadcharlott homem gosta mulher homem gosta feminilidade gosta mulher sapatão,1
judeu discursou prótrump ué novo hitler possedetrump,0
falou tudo feminismo capacho esquerda ponto final helenbraun_ httpstcok7qtcbeolx,0
rt lemos3nicolle beijo gay hetero acho devia aparecer desenhos animados httpstcofmebi1csuv,0
perguntei surda gostava ouvir musica deus burro kkkkkkkkkkkkkk qm nao gosta ouvir musica,1
domingo 1932 esconde revolver paga prostituta tira filme pornô colocar rede vida chá boldo declaro encerrado final semana,0
pr alex vieira vitóriaesrecomenda livro familiasemperigopara adquirir acesse _ httpstcon04tpwrz3a,0
broubecao vamos ter overdose tourette data fechada aviso aqui,0
manifestação frente fcsh causa cancelamento conferência nogueira pinto universidade httpstcoff3vsfvneu,0
culto igreja nazareno ebenézer dia 1903 900hrs familia modelo original eterno httpstcoog8rc4hk1e,0
ter pena presidiário custa estudante brasil pena inocentes acabam _ httpstco50ywy7pio7,0
cviniciuslm sim ontem sp,0
grande questão aqui tantos furos ilegais vindo washington haverão furos negociar _ httpstcovwfbjsbcor,0
rt bruno4664777 soubenfica1904 slbenfica lindo vermelho branco,0
tava pensando aqui cara meninamulher burra,1
novo livro nick adams guerreiro green card leitura obrigatória meritocracia caminho canadá au _ httpstcow9o0phwjkp,0
nath_santos20 coisa feia leitoa tá gorda igual porca,1
rt pai_marcola sigam justiceiro_sujo acompanham hipocrisia faz parte vidinha politicamente corretos,0
rt tainaguerreiraa mãe natureza chora cada vez homem branco mata árvore pra fazer ingresso show anitta,0
rt mrs_molli concordo httpstcobhcivmlamk,0
5gu caiquepala gordo pedante sentindo,1
rt padre_paulo fique atento transmissão vivo sobre abortoduto daqui pouco 9h noite,0
deus procuradora noção justiça brasil lixo mesmoquem nomeia idiotas httpstcolldk49uyzg,0
gentebranca1 vamo parar falar porque gente branca quer httptcous79klz55x,0
cara querido amigoo expatrão djbuts rt lenabahirah melhores escritores país fabrício carpinejar jô,0
rt janainadobrasil 15 muitos criticam liberalismo capitalismo verdade brasil nunca verdadeiramente liberal,0
vão tomar cu todos httpstcoavb2bmjmgr,0
importa feia bonita gorda magra toda mina deve respeitada,0
mulher única via superar homem mulher cada dia mulherdeverdade,1
nao sei porque pessoas assustam descobrem recebo refugiados casa acharam ativista internet,0
rt noutracoisa namoradas hoje queiram sexo vez desculpa dor cabeça vestem camisola ederson entra nada,1
estadao caetano vive dinheiro público nunca ter sido eleito passado concurso público httpstco0ur63g0nj1,0
irã advertido formalmente disparar míssel guerra deveriam agradecer ridículo acordo eua fez,0
jovens pnr renovarportugal portugal pnr httpstcoco7ywrldht,0
rt pastormalafaia gente preocupada vírgula ñ imoralidadeengolem camelo engasgam mosquitohipócrita medíocre,0
agora sim latinos imundos vão parar tentar entrar eua trump,1
negro cada ano quebrando novo tabu,0
votei psdc 27 eymael democrata cristão zero citações lava jato consciência tranquila exemplo dignidade,0
foco resistência aqui ainda gostamos mulher pinga rock n roll futebol ainda gostamos churrasco carne sangrenta,0
jairbolsonaro assumiu causa choro todo pelegada pleno começo 2017 imagine ano _ httpstco3qjpcw4gth,0
ai fiz 1 piada sexista machista nada disso vc burra senso humor feliz dia mulher,1
vou falar viu mulher burra dá valor naquilo pqp,1
feminismo fez muçulmana,0
extra donaldtrump revogou ordem obama retirou banheiros transgêneros escola parabéns httpstcopdnr2gxxeu,1
rt ajulysantos ruim falar mal papa francisco pra acompanha política mundial vc acaba sendo chamada doida,0
aninha_ebc dá vontade fazer comentário desaforado pra menina httptwitpiccom23v6gt acho vou fazer,0
fake news toda gente sabe brancos praticam escravatura islão religião paz propaga _ httpstco0z0o0cfrk6,0
estadohiramico stf vergonha httpstcoqblebf82wc,0
segundo jênio ateísta esquerdista cristãos grandes perseguidores religiosos httpstcoydy5lbxyhm,0
rt altrightbr destrua comunismo cobra morta antes nascimento pois mordida letal praga vermelha pode _,0
confira entrevista artista negra brasileira priscila rezende site laplisitol site construído httpstcoz2rwlwknv5,0
mta falta louça umas roupas pra passar chão banheiro pra esfregar pano httpstcovtif2nyuno,1
ex obras angola vieram nao bndes quero entender josemedeirosmt dep_imbassahy moreirafranco _ httpstco9q1cjtszya,0
publico administrações juízo finalmente coisas parecem mudar realdonaldtrump,0
verdade vai lollapaunocu vc sabe q gosta chupar pau httpstcoioa0b4j5r7,0
lisboa cidade adoro viu nascer acrílico stela padrãodosdescobrimentos pontesalazar httpstcoxumrkbw4yh,0
antoniogeovani4 angola wi,0
rt naosalvo vc trabalha empresa infláveis 2016 ano lucrativo estranho história dessa indústria httpstco _,0
alguém avisa molecada carnaval ê bebedera putaria preservativo estranhos onde fica respeito próximo,0
agdabritto ixi amiga marron marromenos termino namoro foda ne,0
joycec_leal dia mulher burra,1
feminismo capacho esquerda nazista hahahahahaha retardado refute fale _ httpstcooha1p45vpx,0
rt carlos_jb_paz portugal deve único país líder partidário acha elevação carácter fuga político apanhado _,0
fotos inéditas rapaz bem desavisado viu metade programa amoresexo antes desligar tv httpstco4bcjhhrow5,0
rt mayaramellon cheio opinião coragem falar criando personagem cara bolsonaro dó,0
podemos viver mundo tão conflituoso tão problemático sob ponto vista situação social httpstcoeh8nw5ud9x,0
ditador moral pra falar mal ninguém vagabundo httpstco5z3hwzwogj,0
talvez nao descoberto gzsz ano enem estaria fazendo medicina sapatao eh praga,1
rt cusquicesfufas fufas trocam alma pão fofo,1
lipesff johnnschubert verdade sempre gatinho sapatão demais prestar atenção hahahah,1
rt devilshug pessoas hoje dia falam td hora pra vc amar vc aceitar vc branco hétero vc deve fazer _,1
escolheu presente mulher dia internacional mulheres sugestões garota _ httpstcolax8xo9hsi,0
soube agora embaixador russo encontrou jeff sessions visitou obama casa branca 22 vezes 4 veze _ httpstcojqepljse3w,0
vamo negro nao vamo abusar ne,1
brigadeiro branco uva ingredientes 3 latas leite condensado 1 lata creme leite 1 pita httpstcojgiqkar9fc,0
patético democratas ainda terem aprovado toda equipe httpstcomriesiunme,0
g1 gorda feia cabeluda fedida horror mulher preza nao tempo pra babaquice,1
acabei ouvir cigana dizer q chineses povo sujo higiene q vive dorme qualquer lado cliché morreu hj 16h09,1
rt gabrielplnheiro estadao padre acusado pedofilia pagou família vítima,0
muda pra gata musa figueirense tudo ver httpstcoqsc8bztfag,0
parabéns luciano azevedo pps prefeito passo fundo rs resolveu pegar verba r 400 mil httpstcosybmbweeh7,0
refugiados emigrantes perspectiva padre vítor melíciasdia 9 2100 h escola secundária penichea perder,0
direto front contra toda idiocracia criou ante aqui fala sobrevivente,0
evento palácio planalto homenagem dia internacional mulher presidente michel temer cometeu httpstco8jjg2vro2e,0
tiagooliviera19 meto nisso outra vez,0
discurso anselmo oliveira 1º dezembro 2016 httpstco6qg9zcyj6z,0
rt lfrancobastos about last night overdose tourette checkem datas vejamnos país ruihcruz opauloalmeida istoeserio d _,0
rt agnaldoregojr esquerda inventa problema incute cabeça pessoas problema existe repete mentira acreditem qu _,0
sus sucateado consegue atender cidadão problemas graves saúde medicamento httpstco2rm5bjmsaa,0
curtindo ótimo domingot capitalismo proporciona,0
caso carecafobia httpstcomvbrhsd532,0
lógica deste jovem sensato glstecanela httpstcojxgmuumkwd,0
noite terrível sonhei votado chapa dilma temer ajudado eleger quadrilha acordei aliviado pesadelo,0
cena lésbica letícia lima camila queiroz fica sugestão aí,0
ontem ver benfica grande noite momento tentei entrar casa mulher decidiu imitar ederson,0
rt jaosss sarrada faz vc passar vergonha httpstcokvbpjf2mp1,0
mulher quiser nao usa decote vadia nao pode andar todas burca,1
rt ronaldocaiado vamos estipular idade mínima 65 anos aposentadoria cidadão arca toda política incentivos bols _,0
mulher burra raiva,1
rt humbertoreisjr pátria educadora pesquisa internacional revela brasil 3º país ignorante mundo httpstcoxpgwghnnnk,0
porteiro homemdeverdade rt _latinlover_ massagear ego mulher elogiar bunda peitos porteiro faz,0
rt moniquecheker famílias perderam lavouras ministério integração nacional respondeu dizendo faz vistoria barragens _,0
perfeito pena redeglobo faz tempo todo httpstcowivm1bxciu,0
alias coisa algumas mulheres sabem ficam achando gozar penetração algum problema,0
rt homemdbranco bye bye vão lá 2º lugar carregabenfica httpstcoahcmoc8zkh,0
angola cena novas,0
inicio semana bom nao começava dst,0
gabrielcosta101 dizem,0
hj to putasso,0
sai marvel fan roteiro igual ator branco pra emprestar vai lá votar pca ator sarado vcs ganham,0
leandroow3 vdd kkkkkkk esqueci falar aí,0
otmar03 gabrielplnheiro pauloap ajulysantos perfil ta apurrinhando todo mundo direita posta algo sobre dia mulheres,0
tentam derrubare deus dá trabalhotenho agenda pra 2018 jáeita glória,0
rbrochrdt dia mulher ne cuidado burra,1
indo dormir som linda música crença sim verdadeiro sempre httpbitlyafkixa,0
rt ffernas pq tão dificil admitir q homem mulher gay n branco negro n diz nada q ha gente honesta n boa r _,0
neoliberalismo temer vai fazer brasil crescer assim governos collor sarney,0
nesse dia mulheres bom pararem retratar mulher loucaciumentaburrafrágil,1
rt jmnoticia especialistas discutem influência ciência religião psicologia cristã httpstcohtjke3b2hh marisa_lobo marcofel _,0
pessoal passem pra guerreira itsmabizao consegue terminar debate deu block opositor _ httpstco3pocsgge8o,0
cuba passar taca pedra,0
presidente afectos nim jpintocoelho60 httpstcodvlvpazgmc josépintocoelho renovarportugal pnr,0
vem gente angola trovar boy né amores,0
luana morta solicitar revistada policial mulher direito caso httpstco2w2kwnbqoc,0
agende seminário palestras liderança jovens igreja geral sobre ideologia gênero 5 livros httpstcoxmsl8gda8l,0
homemdeverdade come frango cru nao passarinho,0
acho cara redação enem deveria perder pontos pq ficou claro sabor miojo,0
tenta dormir todos pensamentos evitou ter durante dia inteiro surgem dançando gangnam style cérebro,0
paullamirella vale pena 02 dvds incríveis morasse sp fariate cópia thecorrs,0
arroto pq engole gás judeu,1
detalhe odeio professora aula hoje puta mulher chata burra,1
rt vitormramalho proclamar nova diferença sermos pnr httpstcobhamvejlli,0
gui_toscano quero socar cara chamou mulher burra,1
fato plena extinção mundo sendo dominado bibasexuais creminhosexuais saladinhasexuais metrosexufrangas,1
ainda conhece paris melhor ir logo antes refugiados destruam tudo,1
sermulheré ter condição gerar vida dentro si biologicamente palhaçada transgênero _ httpstcoijo3uwhs6v,1
ué turma defende marginal revoltado pessoal tirando sélfi goleiro bruno então guerreiro povo merece 2ª chance,0
domingão cervejão churrascão faustão oração masturbação depressão joaquinresponde httpstcopbg4dpild0,0
rt jpintocoelho60 nomes faltam vigaristas corruptos aldrabões assassinos vendidos traidores pedófilos aberrações 25abril _,0
petição pede despenalização eutanásia aprovado unanimidade comissão parlamentar vergonha httpstcokqhpyqjizo,0
hora toquei causa dia mulher cuidado burra,1
rt vitormramalho concorda saída portugal união europeia httpstcobxtlrtc67l,0
ibra finazzi rabo cavalo,0
opa certíssimo vida humana vale nada aqui belo exemplo ai quebrar ov _ httpstcovxyfl0zecd,0
rt minahetero meuamigosecreto gosta ver lésbicas beijando gay aí pecado deus gosta,1
chilenos fugiram caxias capturados madrid assim tempo liberdade porto primeiro lugar,0
defender interesses americanos primeiro lugar agora chama bullying piada httpstcozmiuirbw1h,0
estimar idade argumento quero ver refutar falei fatos lógica verdades httpstcotyhxhorjb7,0
quanto cheias cadeias melhor galera,0
aumentarei carga fiscal assumo demitirei outra alternativa honrar palavr _ httpstcokhfaqid6oq,0
musical kiporréssa homem homem,1
rt danteiixeira humornegroo apague nordeste levo sempre brincadeira vejo motivo nenhum pra tanta revolta,1
chega anfolow galere uhahuahua httptcobms6fvdj,0
advogado deputado pode httpstcouxhkle2ks0 pnr renovarportugal portugal,0
rt arqmonicamendes acorda mulher burra feminismo afrontar nudez respeitar corpo homem quer usar depoi _,1
stf_oficial sempre privilégio branco visto,0
feliz diadasmulheres pras verdadeiras guerreiras trabalham cuidam lar enquanto vagabundas lutam pra abortar andar pelada,1
drduarte1974 alexandregarcia vc passou aqui tweet q falava disso pra vangloriar morte senhor _ httpstcorxgr433crj,0
próprio governo sempre falar disto causa ruído httpstcolr5o6az65t,0
imprensa toda mentiu sobre 1 trump 2 pesquisas eleições americanas 3 fake news documentos vazados desespero batendo,0
gosta acdc fodemal homemdeverdade,1
rt fm_carv vai porto ferreira tugao httpstcoajdgmngkyc,0
qdo vc sentir imbecil assista vídeo httpstcoctakx2wluw,0
estadao emais_estadao mimimi feministos httpstcot9lopmbtmb,1
rt schaianagrade algo precioso neste mundo algo perfil naokahlo httpstcodyn1prztvx,0
hoje dia internacional mulher 3 alta baixa gorda magra bonita feia rica pobre httpstconctxw1eakw,0
educação gratuita todos liberdade escolha httpstcosqvh4judkz renovarportugal pnr escolas httpstcowebnk2dbcx,0
ate aqui gente rio branco perseguido,0
rt elmalditocabron tlmota otmar03 existe alguma pauta feminista extrema esquerda,0
thiviecos pastormalafaia boca suja pra evangelico sai armario rapaz block pq criança 15 anos pra ta dormindo ja,0
dimitrov fazer exibição vida contra nadal meiafinal open austrália maravilha,0
estadao legal proselitismo barato sobre muçulmanas vamos falar sobre mutilação vaginal falta direitos islão,0
deve foda namorar evangélica vc manda sms todo fofo dizendo advinha ama responde jesus cristo,0
ii rapaz sai homem gabrielpgd23,1
marlenebicalho bora fazer campeonato madry hahaha vc podia mãe embora ache idade snifff saudadedemainha,0
ocidente suicidase governantes primeiros culpados portugal excepção httpstcoarsjeiorpe,0
rt pnr pnr presta homenagem último grande estadista portugal viu nascer notascampanha renovarportugal httptco5kyur2jbie,0
mail reservas reservasparcgmailcom,0
querendo comer umas seguidoras ae,1
dizer parece piada fácil quero ver refutar falei fatos lógica verdades httpstcoqvakrmzscj,0
dia chamando disso aqui puta pariu trabalhei 40 anos ramo marcenaria pra chamado dis _ httpstcomin3p9kb9a,0
aeciomaiscitadoque bolsonaro discussão sobre idiotas homofobia d,0
fpdobbin g1 eita zero alemanha avança restringir uso burca httpstcoz66n4bz0q5 via dw_brasil,0
quanto poupará danos sociais apoios subsídiodependentes força realdonaldtrump httpstcojaulx1smq4,0
imprensa sempre lado bandidos pra ainda alguma dúvida httpstcok541hxicn3,0
moça acima peso aproveitou avançado estado embriaguez agarrou vou delegacia prestar queixa carnavalsemassédio,1
querem tirar mlp_officiel jairbolsonaro disputa presidencial nome disso desespero esquerda,0
5gu caiquepala aaaa gorda caralho,1
vai facilitar identificação né pq deixam burca toda httpstco67rma3miky,0
saudade acabou kkkkkkk ta gorda feia deixe quieto lixos,1
mulherdeverdade dá valor beleza maior preocupação conteúdo encanta,1
ta p nascer mulher burra q,1
rt prrttyhrts sinto sempre amiga feia gorda grupo péssima corpo rosto amproblems askanamia,1
curate_angola simples boneco vai interferir educação criança esquecer q existem crianças q criadas gays,0
curitiba realizando casamento comunitário brasília realizando divórciocomunitário,0
ex gays existem httpstcokukfdz294y,1
rt ajulysantos psdb quer perder título direita brasileira jair bolsonaro muita humilhação httpstcow0wv2k5t _,0
amndawilczek cara mandou tirar colar relógio make mandaram tirar foto burca porque lá,0
rt ajulysantos queremos igualdade queremos igualdade empoderamento feminino queremos igualdade ops pera ai tanto assim _,0
estadao outras teorias tambem httpstcov8lbub6gpn,0
leticiabahia23 grande definição ideológica vivida atualmente passado so isla falta hj éesquerdismo,0
conviva branco outras novas pessoas bem divertidas pertinho entrar badoo httpstcorisfxqqnpx,0
rt camillaconti ia perguntar dia internacional mulher mundo todo parei pouquinho pra pensar agora to sentin _,0
jhullymelo79 sapatão errei traveco mó pirocão,1
266 mil pessoas 200 milhões httpstcoodxp40peky,0
sofro preconceito igreja evangélica ngm liga ne aí jogam pedra macumbero ooooh mds triste,0
uolnoticias uol irmã neymar continua nome,0
hoje paquerado trânsito,0
rt nexojornal especialistas rotulação reforça preconceitos limita escolhas profissionais futuro httpstcocwsoxabhpb,0
nesse dia internacional mulher experimente dar panos prato alguma feminista vai amar,0
riquinha feia gorda _ yha ando aqui rebolar vida httpstcovfxq9xq4jk,1
rt leocadeea curate_angola imenso fantasias todo resto porque introduzir diversidade antes sermos adultos trancafiados _,0
politicamente correto algo completamente doentio cogita homem menstruar httpstcooiug6vhh4c,0
chorou banho httpstcocdgxlhfyed,0
joao_estela permite evoluir,0
sidney_andreato primeiro assisti colocando lista,0
sapatão linda mundo vai dar livro hoje rs,1
isaacnervoso estrelinha q substituída coraçãozinho,0
mosca achando problema aqui brasil geração lacre httpstcorlhrv0ofei,0
acho legal feministas compartilham coisa quebrando tabu chamam outras gorda feia briga macho parabéns p vc,1
capitalismoop vitriao98675664 esquecido cachorro kkk,0
mulherdeverdade curiosa bem informada gosta conhecer novo,1
quer mulhermas pro alistamento dia internacional mulher feliz dia mulheres diadamulher _ httpstcoqrhxwrx3yh,0
pnr coimbra formação compromisso httpstconty4vemnbc coimbra pnr portugal,0
gente li piadinhas fodas agora vou trazer perai,0
amandassini adiosiago acho q vc fala bosta,0
diganaoaideologiadegenero feministas gênero diferente desigual desigual injusto ignorando httpstcoko598p8kvt,0
bbcbrasil lavagem cerebral mente humano chega primeiro deus altíssimo verdadeiro diaboo islão satanico,0
capacidade conter criminosos vamos então legalizar drogas pesadas absurdo total coisa vag _ httpstcolxygnju1sg,0
gduvivier adora passar vergonha httpstcovl6fv63jbd,0
branco rico problema justiça pode tirar photo sim negro problema justiça vergonha tirar self _ httpstcormvx3ui6zi,1
fufas nada ver fofas httpstcovzewgzbdgu,1
presidente trump parabeniza exxon mobil programa investimento geração empregos _ httpstcoc174wkvbqq,0
vc ai islam vc vai morrer antes carnaval,0
edmilsonpapo10 rachelsherazade comandante edmilson senhor pode ir descansar missão cumprida,0
ohmycavill menos mal ainda esperança pra,0
sorosmídia tenta todas maneiras fazer ocidente engolir refugiados aqui neném httpstcorrgarkzu6s,1
desconstrução cultural identidade masculina sendo destruída artistas criam factóides aparecerem httpstcoazfivhkrxk,0
fatosesquerda ixquerda desconstruindo pedofilia,0
vão comer arroz feijão fdp frescos caralho,0
avaliei meuamigosecreto 4 5 estrelas httpstcotcu5fpmblu skoob,0
olga benario vai toma cu httpstcoux61ttgzlh,0
g1 kkkk rj puteiro infelizmente escoria colarinho branco juizes promotores todo tipo lixos ali juntam,0
q viadagem romantismo tava comendo ladinho httpstcobbhrnsmj6e,1
rt biakicis leiam veja desta semana jairbolsonaro httpstcohu8cvpbzui,0
atentados frança httpstcoshl73hpuid france pnr renovarportugal httpstcoktsp2exxbb,0
volta copa 2014 ae pra ver negócio aqui rapidão,0
rt profsandrag1 stf desmoralizado percebe queremos mudanças queremos candidatos esquerda fabianos 2018 sosfaa er _,0
dia portugal 2016 httpstcopaw1wk9wgq via youtube,0
sabia dia mulher viria tanta gente burra falar bosta internet,0
rt obonholmer fazer pesquisa intenção voto pro bolsonaro twitter igual fzr msm pro trump tumblr,0
intencional narrativa toda forma livrar democratas derrota eleição todos achavam _ httpstco2ldgdeop37,0
capitalismoop dizem incitamos ódio população,0
diz ditado liberdade canta pra pt espanta httpstcopwzuq9tg7g,0
rt inespach30 azul branco coração httpstcotaf4fhllfe,0
fcancio pensa trump fala donald algum fetiche claro esperança novo amanhecer varie tema,0
censura sofre gente facebook twitter caindo parar bem feito tarde httpstcohtkjdfcjzm,0
deus absurdo humilhante dizer mulher veio costela adão httpstco8gftzszjr9,0
jovem gosta restart ainda vai ter vergonha si,0
rt blogdopim direita esquerda crianças gente comum alheia batalha parem achar tudo explicação esquerda _,0
5gu miga daí 2013 preconceito opinião pra mudar conforme tempo passa algo puro simples gordofóbico,0
juiz abre país possíveis terroristas outros objetivo melhores interesses _ httpstcotl74udfmnb,1
ai preto bbb vo assistir kkk,1
oradorgas redeglobo alexandregarcia estagiário fode nessas,0
iran dominando cada vez iraque após eua ter desperdiçado três trilhões dólares lá obviamente tempo atrás,0
cinema itinerante rio branco departamento cerro largo brasil uruguay ano 2010 httpstcoffials5nvf,0
realdonaldtrump começou discurso mandando alô pra carolcimenti moral hein ahahahahahahahaha,0
killercookie77 sapatao so perguntando pq vou incluir tcc,1
rt ericksoneriie curate_angola sei nunca vi desenho questão porém idades podem ver beijo gay pod _,1
rt caralhosafoda fufas merda atiramse tudo mexe,1
parabéns patríciamamona nelsonévora httpstcot0xph8678j,0
gabrisinhas leolimaduarte falou processo amigo fia,0
rt thais_inha euparo pq disparidade salarial dificuldade reinserção mercado discriminação ter filhosestar grávida dupl _,1
tathiane_visccp mulher burra demais faz pqp,1
arranque tour overdose tourette otr assim caravana segue dia 10 vila real dia 11 _ httpstcovkp9wz5sa8,0
cnn notícias falsas bernie sanders tirado ar descrevêlos termo notícias falsas alegaram dif _ httpstcoskxd4lu8jo,0
internet 2017 negro chamar ironicamente namorada preta virou motivo movimento negro pautar _ httpstco3tdjvrq0gd,1
dizem q manaus pessoa perde onibus ñ fica esperando proximo vai pendurando arvore escalando cipó,0
luluvet psoloficial claro ficou evidente número homicídios,0
lenabahirah putso carpinejar gay legal gente ver aparências enganam fazem menor diferença namoradalinda,0
argumento abriram bueiro refuta linha falei verdade tortura né httpstcotmpjpezzld,0
rt direitafalando aeeeee dilma caiu ja posso viajar pra miami agora,0
rt rpsantos1970 faz sentido portugal acolher imigrantes enquanto população encontra desempregada obrigada emigrar _,1
rt xerequinhac burra mulher vira piranha pra provocar ex,1
gaviaochis tão levando pra casa maria rosário,0
rt fofocasonline terrorista fantasiou refugiado mandou europa cortar cabeças lá httpstcopzkq8ha89k,1
mulheres minorias ti engenharia outros cursos fazer pra incluílas neles deixa escolham cursos simples,0
hqeh pergunta esposanamorada onde quer ir fala pra onde vão pronto,1
rt wannessamichi humornegroo ainda espécie viva oscar niemeyerssauro,0
agenda próximos tempos bilhetes fnac ticketline httpstcoibtrkfrgjd,0
nesse período assassinados 2720 cidadãos brasileiros comuns vão falar alguma coisa httpstco1q9wt5avvx,0
acordado sábado manhã carnaval separa povo honesto digno ficaram madrugada drogando ruas,0
rt rachelsherazade lugar mulher tanque ironlady damadeferro margarethtatcher inspiração httpstco6emv2z1inz,1
deus criou adao eva nao adao ivo,1
galera notei muitos donos labradores acabam ficando cegos comprem labradores gente,1
puta folgada ainda ta achando q q gosta dar pros cara pagar sapatao,1
demente mães jornal pública merda dessas httpstcoed0fd0ecuy,0
rt zecarlosantos2 antifascistas contra trump novos fascistas alertava churchill lsantanna adrianacarranca httpstc _,0
rt maathbz farei biografia bolsonaro httpstcoxptmt0qw93,0
dai vê objetivo principal informar nada imagina httpstcoauylfyo52i,0
esquerdopata imbecil gosta comunismo quer morar cuba coréia norte angola países comu _ httpstcomtxyw9owc7,1
rodrigo_melo86 voce deletou tuite,0
fofocasonline crianças fazem issopovo maldito rachelsherazade httpstcoga0ql2tayn,0
rt editorahumanas futebol feminino eim alguém algum jogo olimpíada pra dar apoio vão esperar 2020 pra reclamar d _,0
rt pmraimundo diz drogas httpstco7iyamhq3lh,0
larga indireta twitter acaba pagando vale abandonada toda timeline realmente deveria atingido vê,0
rt sensoinc habibs pósverdade laudo revela menino joão morreu após uso lançaperfume httpstcoi55ynzzvux httpstcowa _,0
1 coisa ñ elimina outra rt quase_gay agdabritto ain menina entrevista d emprego semana vem vou sair prostituição rs,0
wolverine voz cumpadi washington mr catra to chorando,0
